Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Prediction
-53.55646477221072,5.560936769728494,2.4544885655707285,-5.461513144960361,2.5932556060410894,-1.1789676428221874,-1.1842908420591425,2.3751853187622505,3.691874234806807,0.753583026649246,1.3778737794896274,0.7019571064260018,-0.7651952399527062,-0.4528053752304566,0.8421424589130027,600.0,2.0
-70.98522494243144,-6.2551049535542855,4.099106196809344,2.9408706208740822,-4.79400695540488,-0.21901141859873563,0.5312503374777882,1.73665336429075,0.6793265081381668,0.5075037055135216,0.2810510611925645,-0.001117710105114661,0.05076705316573982,0.10670590620261966,-0.8052346116022564,900.0,0.0
-47.80259816316817,3.8847324027565024,1.1959890215457234,0.3111435892562689,1.155033858707184,-3.8034387180249905,-0.783017566111496,-0.8626811082251348,0.020874152375108146,-3.4559713478679694,-0.6828336225111251,-1.3228952833339296,0.36519193216358203,0.38954877163532303,1.0404811004047616,900.0,2.0
-48.20870189732375,9.094094705692797,-1.0183182287504278,1.057300616369912,-0.8738295978277097,1.024217853124404,0.42370874655944213,1.4810037575151935,-2.2086861915454437,1.0145509296360216,-0.8876597886581028,0.2139995994512769,-0.7388915880768244,-0.37017085823085183,1.0110369844188973,900.0,0.0
-36.89265357352233,-6.702489966635139,-14.094191611430775,-1.5172977945215214,0.4159696292931656,2.2600670636095215,-2.5259309184216754,-1.4553882224111612,-0.5027200653755068,1.3340426696187762,-0.4192103355346444,0.8767988515354987,0.46266665332072604,-0.6642325661098099,0.8044093477520029,900.0,0.0
-58.61352198821909,-2.9063782493492987,4.195987164635802,3.437957419463772,-2.9234245418138842,-7.2389191491326494,-0.2517751534608188,-3.1926625878568973,-2.1493482197534464,0.46120562264731624,0.8122961442748013,1.2171557365548809,-1.3199544551422924,0.019454855931084203,-0.4855483100920992,600.0,2.0
-61.98768789981822,5.3810141252361205,3.253872520543503,-5.842489819974323,5.928349629574868,1.5706625536258296,3.7400796730308485,-3.555610535105046,-2.7094361087743457,-1.8431444881802517,2.0092130678168587,-1.7433682645642374,1.0633594610177999,1.352369501700161,-1.5367293311028885,900.0,2.0
-41.900328184427565,10.351175028183059,-5.362532483358525,6.536262922296379,-0.1744566923808497,1.0766289044111121,0.6245420348321492,-0.09494181645440869,2.7237546369586134,0.6374841052757003,0.7152021864079632,-0.4727654259801706,0.0253210475860578,0.0177263048137829,-0.06281541377847866,600.0,0.0
-69.68792418648451,7.183227889846792,0.21185870981241095,-6.237064400674152,3.4935369718313574,-1.9953839134440363,-0.10297245081074569,1.7921759768805616,4.0294959568614335,-1.2599645810507094,1.3010854636634397,0.5547451413555627,-0.47516692350159684,0.4895382087327962,-0.09008488139820514,600.0,2.0
-42.60677769420326,10.255027431110733,-6.125007775395188,6.020186093211069,-0.04536881553959482,-0.026781792466474497,1.5951847551645106,-0.7985490466759836,3.0747290538261276,0.36312670527845026,1.0848088483468026,-0.35518809750722824,-0.06348305254064115,-0.1818260715782105,-0.1585538062252292,600.0,0.0
-54.973017561495084,2.0889087234018797,0.7125510862878395,-1.890948420011057,-5.000759368939203,1.1457331191077045,-0.14133733697187578,-0.9268218619558051,-0.2770632432764213,1.397073227682727,-0.7438762883875922,-0.8785438520557844,0.27934792163720845,-0.3875699682520546,-0.787406169605954,600.0,2.0
-59.480666203521636,-9.808439809155233,12.441683792890048,8.327187382135397,1.5534166294601683,2.4952579927655862,-3.4900790112210998,1.0756814152080136,-0.5411648954825816,-0.9309842370431345,0.28510368814596543,-2.0723815403395367,0.8162293087537191,0.07774312990220733,1.029069645902358,600.0,2.0
-35.31813226631794,7.7634643638975245,-3.366571155234623,4.767837866438687,1.5603023487089658,0.6900805366777105,1.5575655706251306,1.7247381159984403,-1.0296595275703306,0.11971483485571122,0.5365157665002382,0.582337582367648,0.364824250045959,0.014266096942627815,-1.0143121416523408,900.0,0.0
-41.22843408537818,12.757893878453606,-4.905358035693488,5.95791656252103,1.4836681468928425,1.3208870061730003,0.8951929283267211,0.13810781182354637,-0.1307814620565737,0.45563559243214524,-1.087063837045553,-0.8197160878133793,0.17429829584846407,-0.20379660726221827,-0.08011535912792755,600.0,0.0
-39.86687037101718,11.541482608399294,-9.114608204184144,4.456993387099848,-0.3666922725651611,-1.5287702737902635,2.8442308009605286,-1.075840472134133,2.9016293335621506,-0.36103354398417714,1.853098837087575,0.36624084680157665,0.2516431798734017,0.10484890289983462,-0.4736934845714602,900.0,0.0
-60.23399499441517,1.0819724128274748,0.9291719885651721,0.5294663390916927,-3.417640879226301,-0.2975898341384877,-0.31549504516415255,1.6062167960937164,-0.29590818527423934,-0.9557986182699589,-0.19327843242645493,0.6189931466470062,-0.5736227864057977,0.3130936365560576,0.16109557321517443,900.0,0.0
-35.03939968813412,6.23576795669305,-1.739719551149228,6.784465335827494,1.8967934413429663,1.5709828399617793,-0.07097352302857779,0.003988302553109002,-0.08826043641200121,0.4623381758613171,-0.4430936116679418,-0.813195975469587,0.506528085460682,-0.5500392968615505,-0.8070914812768573,900.0,0.0
-47.267794766724336,12.195490069667699,-2.9626021316977296,0.6861205526644619,-0.9968179915023647,0.09123707349853583,0.27974791539207755,1.653582819741888,-2.0118711130586986,0.09881769388969208,-0.9298638946285991,0.3444213473940452,-0.4841220848192118,0.0016441065773760144,0.9466674359243354,900.0,0.0
-43.11072638670958,0.392194499481759,5.582180000761754,2.5157382885639796,1.519953350274895,-7.4631445580880635,0.19328260621386037,-1.8888541977078672,-3.0295149027225525,2.55941494473102,1.340878513761484,-0.22058892448055795,1.8515858284064246,1.4516968331412383,2.813862378445058,900.0,2.0
-44.66341397392257,3.7549694630120385,-0.09547743678633935,-2.388644727166114,-4.899355256968615,-0.7752111945821285,-0.8858950525853146,0.6387437429185279,-0.22402770026869412,-0.19862251297781663,-0.9353606595043775,0.285287737157163,0.7654849039090049,-0.22000403839596117,-0.9052734331287784,900.0,0.0
-42.87868066349763,10.53445503233572,-6.331788075570324,5.900029410252138,-0.327691455574489,0.7257261045540081,1.5593882060114097,-0.5182502702694533,2.922150702599661,0.8170434991691374,1.2631850921980143,-0.3001004106597286,-0.15296473285152568,0.06568126453274692,-0.12264913424048807,600.0,0.0
-41.250870275898286,12.140987190267648,-2.969840449684539,3.731280680096779,2.8210772887758635,1.116639525034783,1.4927117203324443,2.027904381723605,-2.739709738801832,1.0416166786222065,-2.359072822675585,0.30228495519375365,0.9821677069576429,-0.2533960887618214,-1.113822801231847,900.0,0.0
-39.672780506556485,9.548290656863546,-2.033515149259501,0.05070174829588764,-3.285822925539291,0.5143983349437519,-0.7466733584035203,1.0491343306876058,-1.2115329251841196,0.511565611168181,-0.37959003884328757,0.0880053391492368,-0.5314137974347025,-0.1844046848835309,0.6625675196787917,900.0,0.0
-39.92801546446626,9.31479141542209,0.6941291277734094,-5.9820386354749955,-0.06814211861988007,-0.005096111254034252,-2.083879974576748,0.10740239158788156,2.1645960799551234,0.7977772190869781,1.088816145315201,-0.1423046956645399,-0.21618173023388898,-0.4088631002832429,0.17142847244888593,600.0,0.0
-53.35267206384724,-0.5566155902297263,5.670014542228181,4.463782362833956,-3.9056921048243067,4.911807808140174,-0.13906297290702024,-5.8234712363082615,-1.1302269725317022,-4.100056105131494,0.30438219239562603,0.17760963486951287,-0.4001225372597008,0.5111109855779857,0.40033116943942115,600.0,2.0
-38.88748741191097,-6.140827682740297,-14.99592224292468,-1.0472398544800952,0.5128596413384248,-0.5115175310403652,-2.454766894480224,-1.623556476374252,-0.6739085203253952,-1.3622532707765473,-0.2578507863474213,0.31548765549597513,0.8238257582816451,0.19251529650755428,0.348727944910614,1000.0,0.0
-41.901697236020865,8.661090953141755,1.3861811978122174,-3.2477104457759656,1.979142651770879,0.716216209057965,-2.101077528105804,1.2396205505558282,-0.22802033398268806,0.39151733323411286,0.7310373980749441,0.8029200414845781,-0.39718738172346785,-0.281577932886227,0.77898079808313,900.0,0.0
-39.865343065612905,-5.141506210917631,-15.38371945915305,-2.57656626053135,-0.2215440699808422,2.0851113163826476,-1.698854555425721,-2.7509789999785133,-0.8214091695858246,1.6350901282607688,-0.171971935113719,0.17196265650540227,1.2864622625826057,-1.239391530684922,0.592491361092792,900.0,0.0
-68.33851516639862,6.838921642401791,-0.6688470283360051,-5.2881355746130865,0.2693499123335421,-0.5566291774228858,-0.6637054545407727,0.568903882490958,0.30146170978424713,-0.4336867438246228,1.14314961682105,0.3479911187072855,-0.7611956250907741,-0.3527771984201986,-0.23912094342109036,600.0,2.0
-45.96273227095768,7.387584062028946,-0.8573584174786966,-3.021240269428726,-4.31379333575267,0.11779321948632182,-1.4148269137298528,0.05778194713680995,0.05949701101524463,0.8376422102759364,-1.2071369768189097,0.05622481765764292,0.4084096927951085,-0.25545794386777354,-0.5444860621317797,600.0,2.0
-54.51843576853206,4.56420811415989,1.8994099227538488,-3.549374456414811,0.9198609197037335,0.6546846790110684,-1.3175363678371101,1.2559312267234906,-0.2659980826943551,0.44166662081703556,1.2365075499098483,0.21772882139710809,-0.5694875598786803,-0.40180783750461324,0.4566802571583608,600.0,2.0
-35.44252831269277,-3.460621420614009,9.102537522496636,3.8835688517332656,1.3991939248635754,5.044358375927798,-3.163400752250339,-7.131596878724667,-1.2938505250508703,-0.9941306097607704,1.301645356836087,1.8789452419922652,-0.7521279537393848,1.4597499633246174,-0.21620413133540684,600.0,2.0
-57.65896330846877,3.1725841816966254,5.973277554414548,-4.436379692020812,1.363650203776091,7.965973832361632,3.267893755535434,-9.596325826144387,-1.3925465949262628,1.1428642064283923,-0.13755159177935328,-5.1043996330528785,0.3714539557857355,3.9325779775855096,0.07400792161609182,900.0,2.0
-67.84074968058268,8.30649095633624,-0.6862367294366649,-3.589973191329694,0.2082980307897042,-0.2831024587336042,0.5863108420483799,0.8650420442395781,-1.2206488978914454,0.5595534848504877,-0.5721454125761438,0.35106181157095595,-0.6838355977356623,-0.5214270854740641,0.5428234398361145,900.0,0.0
-46.16881398657059,9.215340732873749,-0.10838324306247227,-5.273905827694055,0.8715291868368498,0.11241351907572872,-1.5709504589390932,0.267413899583937,1.4071550059482538,0.5707718605127661,0.625936828377847,0.509492553419682,-0.5648238289969619,-0.3508374709131231,0.2162033209261205,900.0,0.0
-16.80910387639269,-11.268270519269873,4.86144337402864,3.349232188070465,6.220918240169253,2.4516940731292247,4.029720317663655,1.4169343149325102,-1.6562322111185406,2.112724764426662,-3.983438167587634,0.653096228823487,-1.472349259322611,-1.3437852171103812,0.45942747580684284,900.0,0.0
-53.9169237303909,0.7271754804302368,1.2553414704693484,2.590135383023556,-3.1458963025954336,-4.142747738338603,-2.3709605120635846,-0.3104143251210516,1.359340067424343,-5.140679267249927,-1.8254213075865162,-1.357574910710912,1.71337025880075,1.4384485792131196,-0.0515196849749433,600.0,2.0
-67.22265492812356,8.512809242774892,-0.8133642357209272,-3.191846776113394,0.3019107492907356,-0.5983919373322711,0.3128028667923687,1.13717754656483,-1.123728816353224,0.10013905769573195,-0.6176077417532086,0.6622821525978213,-0.6725090157329577,-0.3692605805446929,0.6542145844146319,900.0,0.0
-54.35108843042596,3.8721610593816145,3.2611882654968163,-0.8841460186280639,5.108920536113747,-2.0925402328692226,-1.02595549398947,2.0186450268688896,-0.39375552691747107,-3.0791981322883073,0.7188669472831459,-0.2517140424128811,0.9090892384427752,1.001230947688323,0.4222584946636836,900.0,2.0
-104.4084247274998,-23.24870967374492,13.278338323363354,-1.094533167976554,-3.7045685858606685,1.0156825750761613,1.862341482791147,1.3348140766878283,2.271343417750712,2.593489176956939,-0.8661525991360719,-0.4213478605668896,0.7855953776964064,-0.9836849273093093,-1.6067390576667755,600.0,2.0
-45.257984619720816,8.652002385011391,1.5274133597987207,-0.5010920678985888,-1.80803279843476,3.5536457971165087,1.3269994574547683,-2.1979153861928644,-3.4726513451867267,2.1664767299203027,0.225937394296166,-2.868757900290036,-0.47257637603239844,-0.0433828220225827,0.8455774236637099,900.0,0.0
-43.28971652565534,12.614642589971247,-2.2452749340726275,2.3222546117750675,4.488460068472108,0.9753556011058832,1.194914803131339,2.2669645289628724,-3.1699626678501356,1.2440491588883256,-4.261956528781763,1.0949232915118852,1.488013818387684,-0.18773830101645061,-1.4460595717227172,900.0,0.0
-48.845665953338795,12.266503714136027,-1.4441688511138207,-5.938077359136809,-2.0339521709307133,-2.1692450378676726,4.170389420719047,-3.142514391014581,-1.561786259064724,-3.4670567625160693,-1.3530309349534801,0.7827279874682361,0.9625314011753523,2.084206890390204,0.07950945913081142,600.0,2.0
-60.977310153657655,1.2934895817482968,0.4659375061343507,0.17803407467823096,-3.747215183994064,-1.0239397305068745,-0.08982319297202779,1.6345242352997966,0.23668005041539697,-1.1354835638210568,-0.7608188591952434,0.5438226431068149,0.15040253342174426,0.6384891084439266,-0.34652265635740864,900.0,0.0
-68.71979338585247,7.128114151997892,0.6717139995612582,-8.446672210333126,1.351940997834289,-0.8778179379970463,2.151323521218764,-2.7194732875080456,1.5073234648959648,0.17348873995546055,1.2898666628620012,-2.7274642046848707,-0.03078094402782605,0.5615515714779724,-0.3736335847459298,600.0,2.0
-40.17459398055225,-4.8456619370061125,-15.984721526097859,-2.2725245348711853,0.05244440059232769,1.3040542626701348,-1.9997614983156575,-1.751145802760396,-0.7406834294800748,0.5349597063633087,-0.11138185899865238,0.8430108728322055,0.9996479788693213,-0.6552623345983747,0.2583622676863735,900.0,0.0
-31.70442137553676,4.927825535062468,0.35727979188981474,7.073870593150949,1.8523495151129246,1.9883731234142736,-1.5292968416939496,0.3736914747709328,-0.8937301445539942,0.0029704042106709627,-1.3542151656690622,-0.5226378352881343,0.5107559374216005,-0.540114018532584,-0.5924103898050612,600.0,0.0
-37.240028005815184,9.358924885586351,1.6184346655249962,-3.372782890468649,3.3228787936574,1.5854526254298118,-1.6987632456877368,1.0046778161167396,-1.2906317904861466,1.4873261336265098,0.16461030132378607,-0.1375192216445642,0.2650224886780545,-0.6832550515722604,0.25836780798771297,900.0,0.0
-55.550457309659954,4.944792426814835,2.3256368187573173,-4.157325876646584,1.1215979839519035,1.269191111560755,-0.32388955224023736,-0.3073835480158684,-0.8378182551237656,1.4922333040925087,0.9229875710810824,-1.312951821694028,-0.35833781706848233,-0.650508373472646,0.3159316908277239,900.0,2.0
-40.53916042631536,7.025378892324955,2.3747097445654672,-6.07531217594788,0.10620535845900037,-0.3165660070222763,-2.3497236461076216,0.8464475537224679,3.471981868765272,0.8194617421306106,0.9253905384286927,0.1570875297125472,-0.1329705359006061,-0.14545194231406344,0.20517814495020925,600.0,2.0
-41.079230638004525,8.950962957480536,0.724675999963142,-5.909696412798008,0.12082793157158633,-0.2748295764181996,-2.12323616989191,0.07708404096897892,2.3838582940345074,1.0366861827349934,0.7991190876430774,0.07963615830467058,-0.1905839405099044,-0.20236194868365376,-0.015396719252879443,600.0,2.0
-32.89840228388723,4.8858322688861335,1.652489473910352,-1.0585821443116976,0.356624905878697,1.9212269638530566,-2.2882736376192305,0.8435828209987267,-0.8083443322420232,0.8231722138154283,0.3369612262580717,0.5034030489090932,-0.6206070931335547,-0.38977799284316117,0.6096037207591829,600.0,2.0
-31.64029905197243,6.367737105941146,-0.5458267422232406,5.4089927617713975,1.5577618716380872,2.239995626608952,-1.5802956686857224,1.2870224785480013,-1.1428560048599727,0.16884791552157274,-1.230719572686739,0.1794751583689725,0.46043136204775564,-0.12623961278065787,-0.45146195588142657,600.0,0.0
-38.0324322218584,-6.280072708726193,-12.63643051233585,-3.932494829458208,1.2355818110695846,-4.119394915194597,1.7169471823020022,-1.8463183714356588,-3.2953339345126267,1.5583439771635343,-0.014276975840622708,0.44267070206077563,-1.7858688772011024,2.219818203459023,-1.2149662196143058,900.0,1.0
-53.03710248074931,4.787069748367175,3.5513758647699056,-0.3704407249208243,-0.13493038567858395,1.8674959251820913,0.9679438449805461,0.23826921153005776,-1.7851814392315792,2.5705863953494577,-1.545081012522989,-0.7159672589106617,-1.108360581771223,-0.5768568411499821,1.688621871487638,900.0,0.0
-71.96087677821927,-17.420095575403433,-12.064080753012487,0.17707629509985628,0.7901280146901275,0.23401958674463563,-0.12847943914745197,-1.2131266391943978,0.4631211369627293,-0.3571322431601103,0.19898219845309884,0.8802155064850852,1.816873616382019,-1.2253858775842634,0.8244803380046974,900.0,0.0
-54.32385237137055,4.087474294799568,3.1178960071791355,-1.7352675668607258,3.7325132932568756,-0.0930190658259008,-1.5653243405925763,2.35337770490799,-0.6250766735238313,-1.268876592394132,1.267366808216822,0.45928195146563744,0.31310020940256234,0.47196021053508525,0.24633423174228408,900.0,2.0
-42.91588152901228,11.018243098135201,-3.303666384703949,6.679978088248513,2.6208672536344215,1.236208285638306,0.37690368485064973,0.876509993920318,-0.5237620068717903,0.4134189923732198,-1.3560196927438128,-0.6404123624648725,0.36104520900371395,-0.3057088049789406,-0.01932008516705075,600.0,0.0
-37.68731604365844,-6.26220277169208,-14.697860241835158,-2.066721996842918,0.19318564929287962,0.11443061547111855,-1.9378001625870582,-1.1267252009232795,-0.9508185501029831,-0.5511541801681866,0.2684633774462679,0.9675648420574794,0.730493232653594,-0.010272202383476148,0.3982132665719149,1000.0,0.0
-50.39746493112067,13.028016709990526,-0.4714640727685735,-3.204749278809551,7.835253933401212,-3.5280915883512036,0.17113563950715327,1.5333130304158624,0.20072813102399767,-2.7141994798290505,-0.799024505846319,-0.683034578642593,1.5482096892859452,0.8854531391211735,0.41734353068982255,900.0,2.0
-42.45288438114822,11.7379410573067,-4.2615578831846985,5.68056213906286,3.117188882849872,0.5374208370080847,2.4176197979833507,1.3977370958234427,-1.4724134198691678,0.5922850488517262,-1.0734829041410043,-0.1693232777859689,0.8036985601055326,-0.17483190583789043,-0.9541408966555602,600.0,0.0
-37.199439572983614,10.130417358025174,-2.345467135678685,0.2454474015366208,-2.949156609226973,0.9606916148137441,-0.6613031171117123,0.7576354543367998,-1.4774327859144083,0.814581202678955,-0.2222676739168734,-0.06426168788768455,-0.531626249782476,-0.3085477792121719,0.6789267025675523,900.0,0.0
